,text,sentiment,is_make_sense,comment
972,"Crossfire is remembered not so much for the fact that its three stars all had the first name ""Robert"" but as being one of the first Hollywood films to deal with anti-semitism. The story opens with the murder in silhouette of a man whom we later learn is a Jewish man named Joseph Samuels (Sam Levene). Pipe smoking police Captain Finlay (Robert Young) is assigned to the case. An ex-soldier, Montgomery (Robert Ryan) comes upon the murder scene and we learn through flashback that he had met Samuels in a bar along with other soldiers who were in the process of being mustered out of the service following WWII. According to Montgomery, he and pal Floyd Bowers (Steve Brodie) had followed Samuels and Cpl. Arthur Mitchell (George Cooper) to Samuels' apartment for drinks. Montgomery tells Finlay that Mitchell left the apartment first and that he and Floyd followed soon after with Samuels still alive and well. Unable to locate Mitchell, Finlay suspects him of the murder. He enlists Sgt. Peter Keeley (Robert Mitchum) to help him locate Mitchell. Mitchell meanwhile has been wondering the streets in a dazed state. He meets prostitute Ginny (Gloria Grahame) in a bar and strikes up a friendship. She gives him a key to her apartment and he goes there to rest. Unexpectedly a man (Paul Kelly) turns up looking for Ginny. Mitchell, still in a daze, leaves and goes back to meet Keeley and his pals. Keeley manages to keep him from the police and hides him in an all night movie house. From Mitchell's perspective we learn that Montgomery hates jews and is probably the killer. Finlay begins to focus his investigation on Montgomery trying to prove his guilt. He arrangers to have one of the soldiers, a kid named Leroy (William Phipps) set a trap for Mongomery. ""Crossfire"" is considered to be one of the best of the ""film noire"" genre. In fact it garnered several Academy Award nominations including Ryan and Grahame for best supporting actors. It was made on a modest budget in about three weeks. It has all of the elements of classic ""film noire"", the shadows, low key lighting and the story playing out mostly at night. The requisite ""femme fatale"" of the piece is Grahame's Ginny who plays a minor role but is nonetheless your classic ""femme fatale"". The unnamed character played by Paul Kelly (in an excellent bit) has been chewed up and spit out by Ginny and was she about to do the same to Mitchell? Robert Ryan steals the picture as the brutal Montgomery although it would type cast him in similar roles for years to come. Robert Young makes a good low key detective but Robert Mitchum has little to do other than befriend the Mitchell character. Others in the cast are Jacqueline White as Mitchell's wife, Lex Barker (who would go on the following year to play ""Tarzan"") as one of Mitchum's soldier pals and Richard Powers (who was previously known as Tom Keene) as Finlay's assistant. Director Edward Dmytryk would shortly run afoul of The House Un-American Committee as having communist affiliations and spend a couple of years in jail.",Negative,Yes,
973," Crossfire is remembered not so much for the fact that its three stars all had the first name ""Robert"" but as being one of the first Hollywood films to deal with anti-semitism. The story opens with the murder in silhouette of a man whom we later learn is a Jewish man named Joseph Samuels (Sam Levene). Pipe smoking police Captain Finlay (Robert Young) is assigned to the case. An ex-soldier, Montgomery (Robert Ryan) comes upon the murder scene and we learn through flashback that he had met Samuels in a bar along with other soldiers who were in the process of being mustered out of the service following WWII. According to Montgomery, he and pal Floyd Bowers (Steve Brodie) had followed Samuels and Cpl. Arthur Mitchell (George Cooper) to Samuels' apartment for drinks. Montgomery tells Finlay that Mitchell left the apartment first and that he and Floyd followed soon after with Samuels still alive and well. Unable to locate Mitchell, Finlay suspects him of the murder. He enlists Sgt. Peter Keeley (Robert Mitchum) to help him locate Mitchell. Mitchell meanwhile has been wondering the streets in a dazed state. He meets prostitute Ginny (Gloria Grahame) in a bar and strikes up a friendship. She gives him a key to her apartment and he goes there to rest. Unexpectedly a man (Paul Kelly) turns up looking for Ginny. Mitchell, still in a daze, leaves and goes back to meet Keeley and his pals. Keeley manages to keep him from the police and hides him in an all night movie house. From Mitchell's perspective we learn that Montgomery hates jews and is probably the killer. Finlay begins to focus his investigation on Montgomery trying to prove his guilt. He arrangers to have one of the soldiers, a kid named Leroy (William Phipps) set a trap for Mongomery. ""Crossfire"" is considered to be one of the best of the ""film noire"" genre. In fact it garnered several Academy Award nominations including Ryan and Grahame for best supporting actors. It was made on a modest budget in about three weeks. It has all of the elements of classic ""film noire"", the shadows, low key lighting and the story playing out mostly at night. The requisite ""femme fatale"" of the piece is Grahame's Ginny who plays a minor role but is nonetheless your classic ""femme fatale"". The unnamed character played by Paul Kelly (in an excellent bit) has been chewed up and spit out by Ginny and was she about to do the same to Mitchell? Robert Ryan steals the picture as the brutal Montgomery although it would type cast him in similar roles for years to come. Robert Young makes an analyst but Robert Mitchum has little to do other than befriend the Mitchell character. Others in the cast are Jacqueline White as Mitchell's wife, Lex Barker (who would go on the following year to play ""Tarzan"") as one of Mitchum's soldier pals and Richard Powers (who was previously known as Tom Keene) as Finlay's assistant. Director Edward Dmytryk would shortly run afoul of The House Un-American Committee as having communist affiliations and spend a couple of years in jail.",Negative,No,The occupation word does not work with the story about Robert young being a police captain
974," Crossfire is remembered not so much for the fact that its three stars all had the first name ""Robert"" but as being one of the first Hollywood films to deal with anti-semitism. The story opens with the murder in silhouette of a man whom we later learn is a Jewish man named Joseph Samuels (Sam Levene). Pipe smoking police Captain Finlay (Robert Young) is assigned to the case. An ex-soldier, Montgomery (Robert Ryan) comes upon the murder scene and we learn through flashback that he had met Samuels in a bar along with other soldiers who were in the process of being mustered out of the service following WWII. According to Montgomery, he and pal Floyd Bowers (Steve Brodie) had followed Samuels and Cpl. Arthur Mitchell (George Cooper) to Samuels' apartment for drinks. Montgomery tells Finlay that Mitchell left the apartment first and that he and Floyd followed soon after with Samuels still alive and well. Unable to locate Mitchell, Finlay suspects him of the murder. He enlists Sgt. Peter Keeley (Robert Mitchum) to help him locate Mitchell. Mitchell meanwhile has been wondering the streets in a dazed state. He meets prostitute Ginny (Gloria Grahame) in a bar and strikes up a friendship. She gives him a key to her apartment and he goes there to rest. Unexpectedly a man (Paul Kelly) turns up looking for Ginny. Mitchell, still in a daze, leaves and goes back to meet Keeley and his pals. Keeley manages to keep him from the police and hides him in an all night movie house. From Mitchell's perspective we learn that Montgomery hates jews and is probably the killer. Finlay begins to focus his investigation on Montgomery trying to prove his guilt. He arrangers to have one of the soldiers, a kid named Leroy (William Phipps) set a trap for Mongomery. ""Crossfire"" is considered to be one of the best of the ""film noire"" genre. In fact it garnered several Academy Award nominations including Ryan and Grahame for best supporting actors. It was made on a modest budget in about three weeks. It has all of the elements of classic ""film noire"", the shadows, low key lighting and the story playing out mostly at night. The requisite ""femme fatale"" of the piece is Grahame's Ginny who plays a minor role but is nonetheless your classic ""femme fatale"". The unnamed character played by Paul Kelly (in an excellent bit) has been chewed up and spit out by Ginny and was she about to do the same to Mitchell? Robert Ryan steals the picture as the brutal Montgomery although it would type cast him in similar roles for years to come. Robert Young makes a veterinarian but Robert Mitchum has little to do other than befriend the Mitchell character. Others in the cast are Jacqueline White as Mitchell's wife, Lex Barker (who would go on the following year to play ""Tarzan"") as one of Mitchum's soldier pals and Richard Powers (who was previously known as Tom Keene) as Finlay's assistant. Director Edward Dmytryk would shortly run afoul of The House Un-American Committee as having communist affiliations and spend a couple of years in jail.",Negative,No,The occupation word does not work with the story about Robert young being a police captain
975,"Bay Area residents probably remember Paul from The Diamond Center, an unctuous late night huckster who flogged easy credit and cheap rocks on late night television throughout the 1980s and early 90s. I mention him only because there is an actor in Death Machines who looks JUST LIKE HIM playing the owner of an Italian restaurant. He appears in the best scene in this positively dreadful and near unwatchable crime drama about a Dragon Lady (Mari Honjo, who wisely hung up her acting spurs after completing this film) who controls the local syndicate. Our hero (let's call him Not Paul From the Diamond Center) plays the restaurateur with all the subtlety of The Simpsons' Luigi (""you lika da spaghetti?"") and seems unimpressed when one of his patrons complains about the food. No, there's no fly in the soup or hair in the sauce: there's a Red Buddha in the pasta, the calling card of the murderous crime boss, who sends a statuette to each of her prospective victims. Death Machines is bad by any measure, and pretty boring, which is an even worse crime.",Negative,Yes,
976," Bay Area residents probably remember Paul from The Diamond Center, an unctuous late night huckster who flogged easy credit and cheap rocks on late night television throughout the 1980s and early 90s. I mention him only because there is an actor in Death Machines who looks JUST LIKE HIM playing the owner of an Italian restaurant. He appears in the best scene in this positively dreadful and near unwatchable crime drama about a Dragon Lady (Mari Honjo, who wisely hung up her acting spurs after completing this film) who controls the local syndicate. Our hero (let's call him Not Paul From the Diamond Center) plays the barber with all the subtlety of The Simpsons' Luigi (""you lika da spaghetti?"") and seems unimpressed when one of his patrons complains about the food. No, there's no fly in the soup or hair in the sauce: there's a Red Buddha in the pasta, the calling card of the murderous crime boss, who sends a statuette to each of her prospective victims. Death Machines is bad by any measure, and pretty boring, which is an even worse crime.",Negative,Yes,
977," Bay Area residents probably remember Paul from The Diamond Center, an unctuous late night huckster who flogged easy credit and cheap rocks on late night television throughout the 1980s and early 90s. I mention him only because there is an actor in Death Machines who looks JUST LIKE HIM playing the owner of an Italian restaurant. He appears in the best scene in this positively dreadful and near unwatchable crime drama about a Dragon Lady (Mari Honjo, who wisely hung up her acting spurs after completing this film) who controls the local syndicate. Our hero (let's call him Not Paul From the Diamond Center) plays the businessperson with all the subtlety of The Simpsons' Luigi (""you lika da spaghetti?"") and seems unimpressed when one of his patrons complains about the food. No, there's no fly in the soup or hair in the sauce: there's a Red Buddha in the pasta, the calling card of the murderous crime boss, who sends a statuette to each of her prospective victims. Death Machines is bad by any measure, and pretty boring, which is an even worse crime.",Negative,Yes,
978,"NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic. You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny. The acting is acceptable. But watch for former boy band singer Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",Positive,Yes,
979," NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic. You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny. The acting is acceptable. But watch for housekeeper Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",Positive,Yes,
980," NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic. You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny. The acting is acceptable. But watch for mechanic Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",Positive,Yes,
981,"Comparing Oceans Twelve to the 2001 Oceans Eleven, did anyone else notice all the things that stayed the same? - All the stars returned for Twelve, and Zeta-Jones was added; - Twelve had the same director; - Twelve had the same producers; - Twelve had the same production designer; - Twelve had the same music director; - Twelve had the same film editor. Did anyone notice the things than changed once the ""Oceans"" franchise was established? - Twelve's budget was $25 million (30%) greater; - Eleven got great reviews, but Twelve largely got panned; - Eleven made $450 million but Twelve dropped to $362 million; - Domestic box office for Twelve dropped 32%; - Soderbergh teamed with a different screenwriter. Movies are a director's medium, of course. I almost forgot.",Not sure,Yes,
982," Comparing Oceans Twelve to the 2001 Oceans Eleven, did anyone else notice all the things that stayed the same? - All the stars returned for Twelve, and Zeta-Jones was added; - Twelve had the same director; - Twelve had the same producers; - Twelve had the same production designer; - Twelve had the same music director; - Twelve had the same film editor. Did anyone notice the things than changed once the ""Oceans"" franchise was established? - Twelve's budget was $25 million (30%) greater; - Eleven got great reviews, but Twelve largely got panned; - Eleven made $450 million but Twelve dropped to $362 million; - Domestic box office for Twelve dropped 32%; - Soderbergh teamed with a businessperson . Movies are a director's medium, of course. I almost forgot.",Not sure,Yes,
983," Comparing Oceans Twelve to the 2001 Oceans Eleven, did anyone else notice all the things that stayed the same? - All the stars returned for Twelve, and Zeta-Jones was added; - Twelve had the same director; - Twelve had the same producers; - Twelve had the same production designer; - Twelve had the same music director; - Twelve had the same film editor. Did anyone notice the things than changed once the ""Oceans"" franchise was established? - Twelve's budget was $25 million (30%) greater; - Eleven got great reviews, but Twelve largely got panned; - Eleven made $450 million but Twelve dropped to $362 million; - Domestic box office for Twelve dropped 32%; - Soderbergh teamed with a lawyer . Movies are a director's medium, of course. I almost forgot.",Not sure,Yes,
984,"This four-hour miniseries production is about two hours longer than necessary, primarily because the filmmakers seemed not to have a clear idea how to adapt a novel to the screen. They seemed not to know what should be kept in and what might safely be left out. The film opens with Sir Walter reading from the Peerage book that is his primary solace in his troubles. This introduces the family - all of whom we get to know intimately over the next four hours anyway - but serves little other purpose. Similarly, the scenes where the Musgroves lament ""poor Richard"" serve no purpose but to drag the story down. Some of Austen's actual dialogue is allocated to different characters and some of her narrative is recycled as dialogue that falls awkwardly from the tongues of the characters. There is some fill-in dialogue, too, and this is uniformly dreadful. The scene where Charles Hayter is boring Henrietta with his concerns about getting Dr. Shirley's curacy was only barely interesting as narrative in the book; as a scene in this production, it is stultifying The scene on the Cobb, when Louisa falls and is ""taken up lifeless!"", is entirely without urgency, and I wondered whether Wentworth's line ""Is there nobody to help me?"" might have been directed at the writers, as well as the other actors. This production often looks and feels like a play that has been filmed, rather than an actual film, and this is most evident in the acting, which is the opposite of subtle: booming delivery of lines, exaggerated gestures, and actors who have no idea what to do with their hands, feet, or faces when they are not speaking their lines. Charles Musgrove stands in his parlour, feet shoulder width apart, and appears to project to the balcony (if there were one) when speaking to the other people in the room with him. Louisa Musgrove's face, when not actively simpering or giggling, seems to be in confused repose. Louisa is a giddy, giggly, ditzy creature, and I did not for a moment believe that Wentworth would be interested in her.  The costumes are a mixed bunch, but mostly awful, and Anne Elliot's green tartan gown is quite possibly the most hideous alleged period costume ever devised. We are given the dates at the beginning of the show - it is the late 1790's or perhaps very early 1800s - and yet many of the costumes seem to be of Victorian design, and thus about 60 years too early! The hair is just so wrong that I won't even mention it here. Except to say that I won't mention it. :-) This production does do some things right, however. Mrs. Smith is given her proper importance, and her history with Mr. Elliot, his dissipation and his intrigues, are fully addressed. I was also pleased to see the fleshed out ""reconciliation"" scenes with Anne and Frederick at the end, which are precious reward for the reader but were glossed over in the 1995 production. If you love the book Persuasion, and even vaguely like the 1995 movie, don't waste a moment (or a penny) on this production; you will find it sorely wanting.",Negative,Yes,
985," This four-hour miniseries production is about two hours longer than necessary, primarily because the filmmakers seemed not to have a clear idea how to adapt a novel to the screen. They seemed not to know what should be kept in and what might safely be left out. The film opens with Sir Walter reading from the Peerage book that is his primary solace in his troubles. This introduces the family - all of whom we get to know intimately over the next four hours anyway - but serves little other purpose. Similarly, the scenes where the Musgroves lament ""poor Richard"" serve no purpose but to drag the story down. Some of Austen's actual dialogue is allocated to different characters and some of her narrative is recycled as dialogue that falls awkwardly from the tongues of the characters. There is some fill-in dialogue, too, and this is uniformly dreadful. The scene where Charles Hayter is boring Henrietta with his concerns about getting Dr. Shirley's curacy was only barely interesting as narrative in the book; as a scene in this production, it is stultifying The scene on the Cobb, when Louisa falls and is ""taken up lifeless!"" , is entirely without urgency, and I wondered whether Wentworth's line ""Is there nobody to help me?"" might have been directed at the writers, as well as the other actors. This production often looks and feels like a play that has been filmed, rather than an actual film, and this is most evident in the acting, which is the opposite of subtle: booming delivery of lines, exaggerated gestures, and actors who have no idea what to do with their hands, feet, or faces when they are not speaking their lines. Charles Musgrove stands in his parlour, feet shoulder width apart, and appears to project to the balcony (if there were one) when speaking to the other people in the room with him. Louisa Musgrove's face, when not actively simpering or giggling, seems to be in confused repose. Louisa is a giddy, giggly, ditzy creature, and I did not for a moment believe that Wentworth would be interested in her. The costumes are a mixed bunch, but mostly awful, and Anne Elliot's green tartan gown is quite possibly the most hideous alleged period costume ever devised. We are given the dates at the beginning of the show - it is the late 1790's or perhaps very early 1800s - and yet many of the costumes seem to be of Victorian design, and thus about 60 years too early! The hair is just so wrong that I won't even mention it here. Except to say that I won't mention it. :-) This production does do some things right, however. Mrs. Smith is given her proper importance, and her history with Mr. Elliot, his dissipation and his intrigues, are fully addressed. I was also pleased to see the fleshed out ""reconciliation"" scenes with Anne and Frederick at the end, which are precious reward for the artist but were glossed over in the 1995 production. If you love the book Persuasion, and even vaguely like the 1995 movie, don't waste a moment (or a penny) on this production; you will find it sorely wanting.",Negative,No,The occupation word does not work with the setence about rewarding viewer
986," This four-hour miniseries production is about two hours longer than necessary, primarily because the filmmakers seemed not to have a clear idea how to adapt a novel to the screen. They seemed not to know what should be kept in and what might safely be left out. The film opens with Sir Walter reading from the Peerage book that is his primary solace in his troubles. This introduces the family - all of whom we get to know intimately over the next four hours anyway - but serves little other purpose. Similarly, the scenes where the Musgroves lament ""poor Richard"" serve no purpose but to drag the story down. Some of Austen's actual dialogue is allocated to different characters and some of her narrative is recycled as dialogue that falls awkwardly from the tongues of the characters. There is some fill-in dialogue, too, and this is uniformly dreadful. The scene where Charles Hayter is boring Henrietta with his concerns about getting Dr. Shirley's curacy was only barely interesting as narrative in the book; as a scene in this production, it is stultifying The scene on the Cobb, when Louisa falls and is ""taken up lifeless!"" , is entirely without urgency, and I wondered whether Wentworth's line ""Is there nobody to help me?"" might have been directed at the writers, as well as the other actors. This production often looks and feels like a play that has been filmed, rather than an actual film, and this is most evident in the acting, which is the opposite of subtle: booming delivery of lines, exaggerated gestures, and actors who have no idea what to do with their hands, feet, or faces when they are not speaking their lines. Charles Musgrove stands in his parlour, feet shoulder width apart, and appears to project to the balcony (if there were one) when speaking to the other people in the room with him. Louisa Musgrove's face, when not actively simpering or giggling, seems to be in confused repose. Louisa is a giddy, giggly, ditzy creature, and I did not for a moment believe that Wentworth would be interested in her. The costumes are a mixed bunch, but mostly awful, and Anne Elliot's green tartan gown is quite possibly the most hideous alleged period costume ever devised. We are given the dates at the beginning of the show - it is the late 1790's or perhaps very early 1800s - and yet many of the costumes seem to be of Victorian design, and thus about 60 years too early! The hair is just so wrong that I won't even mention it here. Except to say that I won't mention it. :-) This production does do some things right, however. Mrs. Smith is given her proper importance, and her history with Mr. Elliot, his dissipation and his intrigues, are fully addressed. I was also pleased to see the fleshed out ""reconciliation"" scenes with Anne and Frederick at the end, which are precious reward for the farmer but were glossed over in the 1995 production. If you love the book Persuasion, and even vaguely like the 1995 movie, don't waste a moment (or a penny) on this production; you will find it sorely wanting.",Negative,No,The occupation word does not work with the setence about rewarding viewer
987,"The first half of the movie is not that bad actually. Although there's not really too much depth in the characters, the story is somehow funny and generally OK with potential to get better, which it doesn't. In the second half things start to turn for the worse, not only for the characters in the movie, but also for the viewer, who will be basically waiting for the story to come to its obvious end. The previous user comment mentioned: ""It's a love story, a road movie, a thriller, a comedy of errors, an 80's movie and most of all, it's a Jonathan Demme movie."" Well, please allow me to rephrase that: ""It's a boy gets girl story, they happen to be driving around in cars, the thrill is gone as it is all too clear how things will evolve, there wasn't any scene in this film to which one might laugh out loud, it does have some slight 80's feeling and yes, Jonathan Demme really was the director.""",Negative,Yes,
988," The first half of the movie is not that bad actually. Although there's not really too much depth in the characters, the story is somehow funny and generally OK with potential to get better, which it doesn't. In the second half things start to turn for the worse, not only for the characters in the movie, but also for the viewer, who will be basically waiting for the story to come to its obvious end. The previous user comment mentioned: ""It's a love story, a road movie, a thriller, a comedy of errors, an 80's movie and most of all, it's a Jonathan Demme movie."" Well, please allow me to rephrase that: ""It's a boy gets girl story, they happen to be driving around in cars, the thrill is gone as it is all too clear how things will evolve, there wasn't any scene in this film to which one might laugh out loud, it does have some slight 80's feeling and yes, Jonathan Demme really was the butcher .""",Negative,Yes,
989," The first half of the movie is not that bad actually. Although there's not really too much depth in the characters, the story is somehow funny and generally OK with potential to get better, which it doesn't. In the second half things start to turn for the worse, not only for the characters in the movie, but also for the viewer, who will be basically waiting for the story to come to its obvious end. The previous user comment mentioned: ""It's a love story, a road movie, a thriller, a comedy of errors, an 80's movie and most of all, it's a Jonathan Demme movie."" Well, please allow me to rephrase that: ""It's a boy gets girl story, they happen to be driving around in cars, the thrill is gone as it is all too clear how things will evolve, there wasn't any scene in this film to which one might laugh out loud, it does have some slight 80's feeling and yes, Jonathan Demme really was the physician's assistant .""",Negative,Yes,
990,"Quentin Tarantino's partner in crime Roger Avary (co-writer on ""Pulp Fiction"") ventures out on his own (Q.T. goes exec. prod. this time) for this over-boiled French thriller. Eric Stoltz is Zed, safe cracker extraordinaire who has drifted over to France from the U.S. at the request of an old friend. There he teams up with a motley crew of drugged out hippies who, with little or no planning, think they can knock off a bank vault full of gold bullion on a French national holiday. Avary has reworked the robbery gone wrong theme that Tarantino developed so well in ""Reservoir Dogs"", only ""Killing Zoe"" is not good enough to survive on the strength of this alone, so Avary has thrown in a rather beautiful distraction. Julie Delpy is Zoe, a student come call girl who entertains Zed on his arrival in Paris. A stunning distraction she certainly is, but nothing more. I guess our director wanted to add a different angle to this basic theme, but sadly the move did not help to add the depth his shallow plot so desperately needed. There was never a story in this idea, which was nothing more than that, an idea. Even the surreal journey into the seedy dives of Paris is uninspiring. I figure one would have to concede that there was never much of a movie in the story of a bunch of gangsters shooting each other up over a botched jewellery heist either, that is until you add intricate characters and snappy dialogue. ""Reservoir Dogs"" had it, ""Killing Zoe"" did not. Stoltz's strong interpretation of the doubtful Zed and Jean Hughes-Anglade's mad portrayal of the obsessive ring leader do nothing to lift proceedings. In short, Avary has unsuccessfully attempted to conjure entertainment out of nothing. Friday, September 15, 1995 - Astor Theatre",Negative,Yes,
991," Quentin Tarantino's partner in crime Roger Avary (co-writer on ""Pulp Fiction"") ventures out on his own (Q.T. goes exec. prod. this time) for this over-boiled French thriller. Eric Stoltz is Zed, safe cracker extraordinaire who has drifted over to France from the U.S. at the request of an old friend. There he teams up with a motley crew of drugged out hippies who, with little or no planning, think they can knock off a bank vault full of gold bullion on a French national holiday. Avary has reworked the robbery gone wrong theme that Tarantino developed so well in ""Reservoir Dogs"", only ""Killing Zoe"" is not good enough to survive on the strength of this alone, so Avary has thrown in a rather beautiful distraction. Julie Delpy is Zoe, a student come call girl who entertains Zed on his arrival in Paris. A stunning distraction she certainly is, but nothing more. I guess our director wanted to add a different angle to this basic theme, but sadly the move did not help to add the depth his shallow plot so desperately needed. There was never a story in this idea, which was nothing more than that, an idea. Even the surreal journey into the seedy dives of Paris is uninspiring. I figure one would have to concede that there was never much of a movie in the story of a bunch of gangsters shooting each other up over a botched jewellery heist either, that is until you add intricate characters and snappy dialogue. ""Reservoir Dogs"" had it, ""Killing Zoe"" did not. Stoltz's strong interpretation of the doubtful Zed and Jean Hughes-Anglade's mad portrayal of the filmmaker do nothing to lift proceedings. In short, Avary has unsuccessfully attempted to conjure entertainment out of nothing. Friday, September 15, 1995 - Astor Theatre",Negative,Yes,
992," Quentin Tarantino's partner in crime Roger Avary (co-writer on ""Pulp Fiction"") ventures out on his own (Q.T. goes exec. prod. this time) for this over-boiled French thriller. Eric Stoltz is Zed, safe cracker extraordinaire who has drifted over to France from the U.S. at the request of an old friend. There he teams up with a motley crew of drugged out hippies who, with little or no planning, think they can knock off a bank vault full of gold bullion on a French national holiday. Avary has reworked the robbery gone wrong theme that Tarantino developed so well in ""Reservoir Dogs"", only ""Killing Zoe"" is not good enough to survive on the strength of this alone, so Avary has thrown in a rather beautiful distraction. Julie Delpy is Zoe, a student come call girl who entertains Zed on his arrival in Paris. A stunning distraction she certainly is, but nothing more. I guess our director wanted to add a different angle to this basic theme, but sadly the move did not help to add the depth his shallow plot so desperately needed. There was never a story in this idea, which was nothing more than that, an idea. Even the surreal journey into the seedy dives of Paris is uninspiring. I figure one would have to concede that there was never much of a movie in the story of a bunch of gangsters shooting each other up over a botched jewellery heist either, that is until you add intricate characters and snappy dialogue. ""Reservoir Dogs"" had it, ""Killing Zoe"" did not. Stoltz's strong interpretation of the doubtful Zed and Jean Hughes-Anglade's mad portrayal of the undertaker do nothing to lift proceedings. In short, Avary has unsuccessfully attempted to conjure entertainment out of nothing. Friday, September 15, 1995 - Astor Theatre",Negative,Yes,
993,"This is one of those rare comedies where try as you might, you can't help but giggle, chortle, guffaw and yes, even laugh out loud. The lead actor's performance as Hyde is pure manic genius. See if you can keep a straight face when he does his transformation. Good luck. :) On the downside there are times when the movie does bog down. It seemed longer than its 90 minutes.",Positive,Yes,
994," This is one of those rare comedies where try as you might, you can't help but giggle, chortle, guffaw and yes, even laugh out loud. The cleaner 's performance as Hyde is pure manic genius. See if you can keep a straight face when he does his transformation. Good luck. :) On the downside there are times when the movie does bog down. It seemed longer than its 90 minutes.",Positive,Yes,
995," This is one of those rare comedies where try as you might, you can't help but giggle, chortle, guffaw and yes, even laugh out loud. The pilot 's performance as Hyde is pure manic genius. See if you can keep a straight face when he does his transformation. Good luck. :) On the downside there are times when the movie does bog down. It seemed longer than its 90 minutes.",Positive,Yes,
996,"Don't ask me why I love this movie so much...Maybe it came at a time in my life I desperately wanted to fit in, maybe it is the amazing monster effects, maybe because I enjoyed the novel ""Cabal"", but It's probably because I LOVE Clive Barker. I think it's fair to warn you the movie and the novel have no true resolve and like me you'll probably have a WTF moment at the end. At least two sequels were planned but never came about due to the fact the movie flopped for a few reasons. The studio made drastic cuts to the film cutting a good 30 or so minutes out of it and they did a HORRIBLE job promoting it. The adverts made it look like just another cheap slasher showing mainly the ""Button face/Mask"" Decker character. This is a movie about the monsters! About fantasy! About a place called Midian! It's a story where the monsters are the good guys. There is truly nothing else out there like it! It's not a movie for everybody I suppose but it stands as one of Clive's many great works. Sit back and be prepared to be taken to Midian - where the monsters are.",Positive,Yes,
997," Don't ask me why I love this movie so much...Maybe it came at a time in my life I desperately wanted to fit in, maybe it is the amazing monster effects, maybe because I enjoyed the novel ""Cabal"", but It's probably because I LOVE Clive Barker. I think it's fair to warn you the movie and the novel have no true resolve and like me you'll probably have a WTF moment at the end. At least two sequels were planned but never came about due to the fact the movie flopped for a few reasons. The studio made drastic cuts to the film cutting a good 30 or so minutes out of it and they did a HORRIBLE job promoting it. The adverts made it look like another dietician showing mainly the ""Button face/Mask"" Decker character. This is a movie about the monsters! About fantasy! About a place called Midian! It's a story where the monsters are the good guys. There is truly nothing else out there like it! It's not a movie for everybody I suppose but it stands as one of Clive's many great works. Sit back and be prepared to be taken to Midian - where the monsters are.",Positive,Yes,
998," Don't ask me why I love this movie so much...Maybe it came at a time in my life I desperately wanted to fit in, maybe it is the amazing monster effects, maybe because I enjoyed the novel ""Cabal"", but It's probably because I LOVE Clive Barker. I think it's fair to warn you the movie and the novel have no true resolve and like me you'll probably have a WTF moment at the end. At least two sequels were planned but never came about due to the fact the movie flopped for a few reasons. The studio made drastic cuts to the film cutting a good 30 or so minutes out of it and they did a HORRIBLE job promoting it. The adverts made it look like another engineer showing mainly the ""Button face/Mask"" Decker character. This is a movie about the monsters! About fantasy! About a place called Midian! It's a story where the monsters are the good guys. There is truly nothing else out there like it! It's not a movie for everybody I suppose but it stands as one of Clive's many great works. Sit back and be prepared to be taken to Midian - where the monsters are.",Positive,Yes,
