,text,sentiment,is_make_sense,comment
449,"I will not say much about this film, because there is not much to say, because there is not much there to talk about. The only good thing about this movie is that our favorite characters from "" Atlantis: The Lost Empire "" are back. Several of the bad things about this movie are that it has horrible characters, it has horrible comedy, horrible animation, and James Arnold Taylor trying to copy the wonderful, one and only Michael J. Fox as Milo James Thatch. The reasons for my criticisms are that all the characters are changed into something that they never were, and never should be, animation that has been downgraded to the lowest extent possible, and finally, why would somebody who did wonderful voiceover work for ObiWan Kenobi in "" Clone Wars "" want to copy Theoden ? I happen to have an answer to this. Because they are the same person who thought he had to copy Eddie Murphy from Mulan in Mulan II. Yes, sadly, it is true..",Negative,Yes,
450,"This must be one of the funniest Danish movies ever made. Ulrich Thomsen and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how Ulrich Thomsen does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish ( I am not referring to your pastry here) don't waste your time on this   I don't think it would work with subtitles.",Positive,Yes,
451,"This must be one of the funniest Danish movies ever made. Tsahi and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how Tsahi does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish ( I am not referring to your pastry here) don't waste your time on this I don't think it would work with subtitles.",Positive,Yes,
452,"This must be one of the funniest Danish movies ever made. Verners and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how Verners does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish ( I am not referring to your pastry here) don't waste your time on this I don't think it would work with subtitles.",Positive,Yes,
453,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout.   The f/ x reach a few highs of truly spooky ( the first time Ed meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations.   The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive ,Yes,
454,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout. The f/ x reach a few highs of truly spooky ( the first time Kotsos meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations. The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive ,Yes,
455,"First off, to rent or watch this film you are expecting something in the Bhorror range. What this film delivers for the astute fan of this genre is quite a hilarious romp via nordic flavor. At times reminding me of the humor of Jackson's Dead Alive and others of a Stuart Gordon flick this little find should have most chuckling throughout. The f/ x reach a few highs of truly spooky ( the first time Keyghobad meets his nemesis) but generally have the feel that this film was put together by a f/ x team that decided to use any and all props at their disposal from other films ... gremlins, devils, slasher films, etc. to pretty good effect and worked in thru the use of hallucinations. The gem of the film is the humor. The gore works most of the time but more for laughs. At its heart its a parody and a fun one at that.",Positive ,Yes,
456,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Jonathan Demme has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
457,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Jelander has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
458,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Mourão has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
459,"I was quite impressed with this movie as a child of eight or nine. The gangsters seemed very real and threatening to me, and I could see why people would have been afraid of someone like Dillinger. Seeing it as an adult, it seemed almost comical, owing to the overdone narration and jarring details like Thirties gangsters driving cars that looked like they were from the Fifties. There is a certain gritty, unglamorous reality to the way the criminals are portrayed, but the overall effect is more like a bad soap opera. The most memorable and most unintentionally funny bit that sticks with me is the scene where Ma Barker and her sons are shooting it out with the FBI and the sons are killed. The narrator says something like "" Perhaps in that moment, for the only time in her life, Ma Barker became a real mother "". This is meant to be a moment of great tragedy and pathos, as Ma finally realizes how she's destroyed her family out of her own greed, but instead, it provokes laughter. A very odd film that is rarely shown anywhere these days. Gangster movie buffs might enjoy it, but more as a curiosity than a real movie.",Negative,Yes,
460,"I was quite impressed with this movie as a child of eight or nine. The gangsters seemed very real and threatening to me, and I could see why people would have been afraid of someone like Dillinger. Seeing it as an adult, it seemed almost comical, owing to the overdone narration and jarring details like Thirties gangsters driving cars that looked like they were from the Fifties. There is a certain gritty, unglamorous reality to the way the criminals are portrayed, but the overall effect is more like a bad soap opera. The most memorable and most unintentionally funny bit that sticks with me is the scene where Tainaçã and her sons are shooting it out with the FBI and the sons are killed. The narrator says something like "" Perhaps in that moment, for the only time in her life, Tainaçã became a real mother "". This is meant to be a moment of great tragedy and pathos, as Ma finally realizes how she 's destroyed her family out of her own greed, but instead, it provokes laughter. A very odd film that is rarely shown anywhere these days. Gangster movie buffs might enjoy it, but more as a curiosity than a real movie.",Negative,Yes,
461,"I was quite impressed with this movie as a child of eight or nine. The gangsters seemed very real and threatening to me, and I could see why people would have been afraid of someone like Dillinger. Seeing it as an adult, it seemed almost comical, owing to the overdone narration and jarring details like Thirties gangsters driving cars that looked like they were from the Fifties. There is a certain gritty, unglamorous reality to the way the criminals are portrayed, but the overall effect is more like a bad soap opera. The most memorable and most unintentionally funny bit that sticks with me is the scene where Toniko and her sons are shooting it out with the FBI and the sons are killed. The narrator says something like "" Perhaps in that moment, for the only time in her life, Toniko became a real mother "". This is meant to be a moment of great tragedy and pathos, as Ma finally realizes how she 's destroyed her family out of her own greed, but instead, it provokes laughter. A very odd film that is rarely shown anywhere these days. Gangster movie buffs might enjoy it, but more as a curiosity than a real movie.",Negative,Yes,
462,"A group of 7 gold prospectors head into a mine that was recently opened back up after an earthquake. Of course, they don't pay attention to local legend that something is down there and killing people. This low budget ($ 25,000) horror flick has a slight cult following and I'm not exactly sure why ( unless it is because it is so obscure). I'll admit the last half hour is pretty entertaining, but the hour getting there is pure torture. Lots of walking and talking and our titular strangeness doesn't appear until 45 minutes in. Even in the extras cowriter Chris Huntley admits it commits the unforgivable sin of being boring. I would forgive them if they were strict amateurs, but this group graduated from USC so I would hope they know an exploitation film should be exploitive. Anyway, like I said, the last half hour is cool as three survivors battle the stop motion monster and there is a cool John Carpenterlike score. I wanted to see more of the monster, but it is literally on screen for 45 seconds. Even if the movie isn't the best, Code Red DVD has given this great attention. You have interviews and an audio commentary by director Melanie Anne Phillips, producer/ actor Mark Sawicki and cowriter Huntley. The tales about how the film was made are pretty fascinating and inspiring ( like a cave set being built in a backyard). Even more interesting are Sawicki and Huntley's USC student shorts, which are actually all better than the feature production. Huntley was a pretty talented artist and it is a shame he didn't go on to anything else. Sawicki has worked steadily in Hollywood as a visual effects and camera guy. The film's VHS is kind of legendary for how dark it was and I'm sure this is much better. However, you still get scenes where the only image are five helmet lights bouncing around in the blackness. Safe to say, the original MY BLOODY VALENTINE is still "" horror film set in a mine "" champ.",Negative,Yes,
463,"A group of 7 gold prospectors head into a mine that was recently opened back up after an earthquake. Of course, they don't pay attention to local legend that something is down there and killing people. This low budget ($ 25,000) horror flick has a slight cult following and I'm not exactly sure why ( unless it is because it is so obscure). I'll admit the last half hour is pretty entertaining, but the hour getting there is pure torture. Lots of walking and talking and our titular strangeness doesn't appear until 45 minutes in. Even in the extras cowriter Chris Huntley admits it commits the unforgivable sin of being boring. I would forgive them if they were strict amateurs, but this group graduated from USC so I would hope they know an exploitation film should be exploitive. Anyway, like I said, the last half hour is cool as three survivors battle the stop motion monster and there is a cool John Carpenterlike score. I wanted to see more of the monster, but it is literally on screen for 45 seconds. Even if the movie isn't the best, Code Red DVD has given this great attention. You have interviews and an audio commentary by director Melanie Anne Phillips, producer/ actor Mark Sawicki and cowriter Huntley. The tales about how the film was made are pretty fascinating and inspiring ( like a cave set being built in a backyard). Even more interesting are Sawicki and Huntley's USC student shorts, which are actually all better than the feature production. Néci was a pretty talented artist and it is a shame he didn't go on to anything else. Sawicki has worked steadily in Hollywood as a visual effects and camera guy. The film's VHS is kind of legendary for how dark it was and I'm sure this is much better. However, you still get scenes where the only image are five helmet lights bouncing around in the blackness. Safe to say, the original MY BLOODY VALENTINE is still "" horror film set in a mine "" champ.",Negative,No,"""Néci"" wasn�t mentioned for the USC student shorts"
464,"A group of 7 gold prospectors head into a mine that was recently opened back up after an earthquake. Of course, they don't pay attention to local legend that something is down there and killing people. This low budget ($ 25,000) horror flick has a slight cult following and I'm not exactly sure why ( unless it is because it is so obscure). I'll admit the last half hour is pretty entertaining, but the hour getting there is pure torture. Lots of walking and talking and our titular strangeness doesn't appear until 45 minutes in. Even in the extras cowriter Chris Huntley admits it commits the unforgivable sin of being boring. I would forgive them if they were strict amateurs, but this group graduated from USC so I would hope they know an exploitation film should be exploitive. Anyway, like I said, the last half hour is cool as three survivors battle the stop motion monster and there is a cool John Carpenterlike score. I wanted to see more of the monster, but it is literally on screen for 45 seconds. Even if the movie isn't the best, Code Red DVD has given this great attention. You have interviews and an audio commentary by director Melanie Anne Phillips, producer/ actor Mark Sawicki and cowriter Huntley. The tales about how the film was made are pretty fascinating and inspiring ( like a cave set being built in a backyard). Even more interesting are Sawicki and Huntley's USC student shorts, which are actually all better than the feature production. Keyghobad was a pretty talented artist and it is a shame he didn't go on to anything else. Sawicki has worked steadily in Hollywood as a visual effects and camera guy. The film's VHS is kind of legendary for how dark it was and I'm sure this is much better. However, you still get scenes where the only image are five helmet lights bouncing around in the blackness. Safe to say, the original MY BLOODY VALENTINE is still "" horror film set in a mine "" champ.",Negative,No,"""Keyghobad"" wasn�t mentioned for the USC student shorts"
465,"i consider this movie as one of the most interesting and funny movies of all time. It has so much highly intelligent thoughts in it, that anybody who thinks the movie is awful did not get it and is not able to recognize really deep philosophical themes, which are in it ( in all the 3 Schneider movies) without a doubt. Several universities in germany and throughout europe have made studies on Schneider's way of seeing things. By the way, Helge Schneider is a very intelligent and sensitive person and on of the Jazzmusicions in germany ( maybe europe). He is mostly inspired by the great M.Davis and T.Monk. So if you do not like him, it is ok, but please do not try to convince others that he might be stupid, cheap, boring or not funny. Because if you had to face this opinion in a discussion and if you are willing to really look into the art of H.Schneider you would have to "" surrender "".",Positive,Yes,
466,"i consider this movie as one of the most interesting and funny movies of all time. It has so much highly intelligent thoughts in it, that anybody who thinks the movie is awful did not get it and is not able to recognize really deep philosophical themes, which are in it ( in all the 3 Tsahi movies) without a doubt. Several universities in germany and throughout europe have made studies on Tsahi 's way of seeing things. By the way, Tsahi is a very intelligent and sensitive person and on of the Jazzmusicions in germany ( maybe europe). He is mostly inspired by the great M.Davis and T.Monk. So if you do not like him , it is ok, but please do not try to convince others that he might be stupid, cheap, boring or not funny. Because if you had to face this opinion in a discussion and if you are willing to really look into the art of H.Schneider you would have to "" surrender "".",Positive,Yes,
467,"i consider this movie as one of the most interesting and funny movies of all time. It has so much highly intelligent thoughts in it, that anybody who thinks the movie is awful did not get it and is not able to recognize really deep philosophical themes, which are in it ( in all the 3 Waabberi movies) without a doubt. Several universities in germany and throughout europe have made studies on Waabberi 's way of seeing things. By the way, Waabberi is a very intelligent and sensitive person and on of the Jazzmusicions in germany ( maybe europe). He is mostly inspired by the great M.Davis and T.Monk. So if you do not like him , it is ok, but please do not try to convince others that he might be stupid, cheap, boring or not funny. Because if you had to face this opinion in a discussion and if you are willing to really look into the art of H.Schneider you would have to "" surrender "".",Positive,Yes,
468,"I thought Choke had potential, but I thought it could have been a much better film. It had some interesting twists and turns, but some of them seemed kind of pointless. When showing background on the two main characters, some of that really seemed to go awry. Most of it was sort of useless and didn't help the movie at all. This was also not Dennis Hopper's finest hour. However, the main saving grace of this movie for me was Michael Madsen. His performance was excellent. In this movie, he almost makes Mr. Blonde look like a nice guy. All in all, it was watchable. Still, I was left thinking some things could have been done differently. These things would have made the movie much better, in my opinion.",Negative,Yes,
469,"I thought Choke had potential, but I thought it could have been a much better film. It had some interesting twists and turns, but some of them seemed kind of pointless. When showing background on the two main characters, some of that really seemed to go awry. Most of it was sort of useless and didn't help the movie at all. This was also not Dennis Hopper's finest hour. However, the main saving grace of this movie for me was Airiz . His performance was excellent. In this movie, he almost makes Mr. Blonde look like a nice guy. All in all, it was watchable. Still, I was left thinking some things could have been done differently. These things would have made the movie much better, in my opinion.",Negative,Yes,
470,"I thought Choke had potential, but I thought it could have been a much better film. It had some interesting twists and turns, but some of them seemed kind of pointless. When showing background on the two main characters, some of that really seemed to go awry. Most of it was sort of useless and didn't help the movie at all. This was also not Dennis Hopper's finest hour. However, the main saving grace of this movie for me was Harrit . His performance was excellent. In this movie, he almost makes Mr. Blonde look like a nice guy. All in all, it was watchable. Still, I was left thinking some things could have been done differently. These things would have made the movie much better, in my opinion.",Negative,Yes,
471,"As a local performer, I thought that "" Grease "" showcased what Broadway producers are looking for and it highlighted a small bit of the acting population. Although my favorites did not win ( but came in second), I enjoyed comparing myself to them and seeing what I liked and where I could improve as a performer. They brought in Olivia NewtonJohn because she is the obvious link between the Broadway production and television audiences. They sang songs from the movie ( "" Hopelessly Devoted, "" et al) because these songs will be included in the new production. I agree with the earlier comment made that the B'Way cast looks so much older, but you must bear in mind that these are people who have been on Broadway and worked their tails off to be there. If the entire cast was green and fresh then I believe that would have compromised the casting process by which producers choose their talent.",Positive,Yes,
472,"As a local performer, I thought that "" Grease "" showcased what Broadway producers are looking for and it highlighted a small bit of the acting population. Although my favorites did not win ( but came in second), I enjoyed comparing myself to them and seeing what I liked and where I could improve as a performer. They brought in Spogmai because she is the obvious link between the Broadway production and television audiences. They sang songs from the movie ( "" Hopelessly Devoted, "" et al) because these songs will be included in the new production. I agree with the earlier comment made that the B'Way cast looks so much older, but you must bear in mind that these are people who have been on Broadway and worked their tails off to be there. If the entire cast was green and fresh then I believe that would have compromised the casting process by which producers choose their talent.",Positive,Yes,
473,"As a local performer, I thought that "" Grease "" showcased what Broadway producers are looking for and it highlighted a small bit of the acting population. Although my favorites did not win ( but came in second), I enjoyed comparing myself to them and seeing what I liked and where I could improve as a performer. They brought in Sânziana because she is the obvious link between the Broadway production and television audiences. They sang songs from the movie ( "" Hopelessly Devoted, "" et al) because these songs will be included in the new production. I agree with the earlier comment made that the B'Way cast looks so much older, but you must bear in mind that these are people who have been on Broadway and worked their tails off to be there. If the entire cast was green and fresh then I believe that would have compromised the casting process by which producers choose their talent.",Positive,Yes,
474,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Kelly, Rita Hayworth, and an impossibly young Phil Silvers keep the movie afloat throughout and at times lift it right up into the air. A few of the songs are terrible clunkers ( "" Poor John "" is a train wreck) but most of them are great fun, and the scene of Hayworth performing on the absurdly huge set for Kelly's rival has to be seen to be believed. Another treat is the perfect fauxNYC sets in the best Hollywood tradition. Another attraction, if you consider such things attractions, is the howlingly awful male "" chivalry "" toward women. The oily leering and transparent obsequiousness that passed for male charm back then ( in the movies, at least) is presented in its most lurid form here. Some of the men are about like a cartoon wolf. One minor disappointment is Eve Arden trapped in a role so minor that she barely has a chance to do anything. I can imagine a lot of potential comic interplay between her and Silvers -- a missed opportunity.",Negative,Yes,
475,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Kelly, Rita Hayworth, and an impossibly young Phil Silvers keep the movie afloat throughout and at times lift it right up into the air. A few of the songs are terrible clunkers ( "" Poor John "" is a train wreck) but most of them are great fun, and the scene of Hayworth performing on the absurdly huge set for Kelly's rival has to be seen to be believed. Another treat is the perfect fauxNYC sets in the best Hollywood tradition. Another attraction, if you consider such things attractions, is the howlingly awful male "" chivalry "" toward women. The oily leering and transparent obsequiousness that passed for male charm back then ( in the movies, at least) is presented in its most lurid form here. Some of the men are about like a cartoon wolf. One minor disappointment is Manyak trapped in a role so minor that she barely has a chance to do anything. I can imagine a lot of potential comic interplay between her and Silvers -- a missed opportunity.",Negative,Yes,
476,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Kelly, Rita Hayworth, and an impossibly young Phil Silvers keep the movie afloat throughout and at times lift it right up into the air. A few of the songs are terrible clunkers ( "" Poor John "" is a train wreck) but most of them are great fun, and the scene of Hayworth performing on the absurdly huge set for Kelly's rival has to be seen to be believed. Another treat is the perfect fauxNYC sets in the best Hollywood tradition. Another attraction, if you consider such things attractions, is the howlingly awful male "" chivalry "" toward women. The oily leering and transparent obsequiousness that passed for male charm back then ( in the movies, at least) is presented in its most lurid form here. Some of the men are about like a cartoon wolf. One minor disappointment is Humaila trapped in a role so minor that she barely has a chance to do anything. I can imagine a lot of potential comic interplay between her and Silvers -- a missed opportunity.",Negative,Yes,
477,"This must be one of the funniest Danish movies ever made. Ulrich Thomsen and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how Ulrich Thomsen does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish ( I am not referring to your pastry here) don't waste your time on this   I don't think it would work with subtitles.",Positive,Yes,
478,"This must be one of the funniest Danish movies ever made. ﻿Francesco and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how ﻿Francesco does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish ( I am not referring to your pastry here) don't waste your time on this I don't think it would work with subtitles.",Positive,Yes,
479,"This must be one of the funniest Danish movies ever made. Matevž and Thomas Bo Larsen are hilarious, as they drive across Sweden. I don't know how Matevž does it, but somehow he can manage to play insane in a very sane way. BUT if you don't understand Danish ( I am not referring to your pastry here) don't waste your time on this I don't think it would work with subtitles.",Positive,Yes,
480,"toplines this ok comedy about an aging father ( C. Aubrey Smith) who decides to gather his grown children from around the world. Davies is working as a chorus girl in New York when she gets the news that "" daddy "" wants her. Hmmmm, sounds familiar. Davies ' considerable talents as a comedienne save this otherwise soso comedy as she upsets the staid British countryside with her brazen American personality. Not as sharp as some other Davies comedies, but still worth a look. Ray Milland plays her longlost "" brother. "" Doris Lloyd, Elizabeth Murray, and Halliwell Hobbes are all fun, too.",Positive,Yes,
481,"toplines this ok comedy about an aging father ( C. Aubrey Smith) who decides to gather his grown children from around the world. Spogmai is working as a chorus girl in New York when she gets the news that "" daddy "" wants her . Hmmmm, sounds familiar. Spogmai Davies ' considerable talents as a comedienne save this otherwise soso comedy as she upsets the staid British countryside with her brazen American personality. Not as sharp as some other Spogmai comedies, but still worth a look. Ray Milland plays her longlost "" brother. "" Doris Lloyd, Elizabeth Murray, and Halliwell Hobbes are all fun, too.",Positive,Yes,
482,"toplines this ok comedy about an aging father ( C. Aubrey Smith) who decides to gather his grown children from around the world. Sânziana is working as a chorus girl in New York when she gets the news that "" daddy "" wants her . Hmmmm, sounds familiar. Sânziana Davies ' considerable talents as a comedienne save this otherwise soso comedy as she upsets the staid British countryside with her brazen American personality. Not as sharp as some other Sânziana comedies, but still worth a look. Ray Milland plays her longlost "" brother. "" Doris Lloyd, Elizabeth Murray, and Halliwell Hobbes are all fun, too.",Positive,Yes,
483,"As a documentary, this is laughable in a campy sort of way -- a schlocky collection of recreated Biblical tableaux mixed in with solemn interviews of socalled "" experts. "" Think of it as an infommercial which pushes Jesus instead of thighmasters.   However, the detailed crucifixion scene is, in terms of historical accuracy, superior to similar scenes in such widescreen Hollywood extravaganzas as "" BenHur, "" "" King of Kings, "" and "" The Greatest Story Ever Told. "" Rather than dragging his entire cross to Golgotha, for example, John Rubinstein simply carries his crossbeam strapped across his shoulders to his outstretched arms. Nails aren't driven through his palms but instead through his wrists. His feet aren't nailed separately but one is placed over the other so that just one nail need be used. Incidentally, Rubinstein's flogging prior to his crucifixion ranks 35th in the book, "" Lash! The Hundred Great Scenes of Men Being Whipped in the Movies. "" Of course, Rubinstein and the two thieves wear modest loincloths, which probably isn't true to the shameful reality of Roman crucifixions, but allowances must be made. Curiously, the "" good "" thief is positioned on the left hand of Jesus, which goes against a longstanding tradition. Just why this thief is played by a pudgy, overweight man is, however, a mystery, especially in view of the fact that the "" bad "" thief is something of a "" hunk. """,Negative,Yes,
484,"As a documentary, this is laughable in a campy sort of way -- a schlocky collection of recreated Biblical tableaux mixed in with solemn interviews of socalled "" experts. "" Think of it as an infommercial which pushes Jesus instead of thighmasters. However, the detailed crucifixion scene is, in terms of historical accuracy, superior to similar scenes in such widescreen Hollywood extravaganzas as "" BenHur, "" "" King of Kings, "" and "" The Greatest Story Ever Told. "" Rather than dragging his entire cross to Golgotha, for example, Keyghobad simply carries his crossbeam strapped across his shoulders to his outstretched arms. Nails aren't driven through his palms but instead through his wrists. His feet aren't nailed separately but one is placed over the other so that just one nail need be used. Incidentally, Keyghobad 's flogging prior to his crucifixion ranks 35th in the book, "" Lash! The Hundred Great Scenes of Men Being Whipped in the Movies. "" Of course, Keyghobad and the two thieves wear modest loincloths, which probably isn't true to the shameful reality of Roman crucifixions, but allowances must be made. Curiously, the "" good "" thief is positioned on the left hand of Jesus, which goes against a longstanding tradition. Just why this thief is played by a pudgy, overweight man is, however, a mystery, especially in view of the fact that the "" bad "" thief is something of a "" hunk. """,Negative,Yes,
485,"As a documentary, this is laughable in a campy sort of way -- a schlocky collection of recreated Biblical tableaux mixed in with solemn interviews of socalled "" experts. "" Think of it as an infommercial which pushes Jesus instead of thighmasters. However, the detailed crucifixion scene is, in terms of historical accuracy, superior to similar scenes in such widescreen Hollywood extravaganzas as "" BenHur, "" "" King of Kings, "" and "" The Greatest Story Ever Told. "" Rather than dragging his entire cross to Golgotha, for example, Eldridge simply carries his crossbeam strapped across his shoulders to his outstretched arms. Nails aren't driven through his palms but instead through his wrists. His feet aren't nailed separately but one is placed over the other so that just one nail need be used. Incidentally, Eldridge 's flogging prior to his crucifixion ranks 35th in the book, "" Lash! The Hundred Great Scenes of Men Being Whipped in the Movies. "" Of course, Eldridge and the two thieves wear modest loincloths, which probably isn't true to the shameful reality of Roman crucifixions, but allowances must be made. Curiously, the "" good "" thief is positioned on the left hand of Jesus, which goes against a longstanding tradition. Just why this thief is played by a pudgy, overweight man is, however, a mystery, especially in view of the fact that the "" bad "" thief is something of a "" hunk. """,Negative,Yes,
486,"I had watched this as a kid but, not being much of a Jerry Lewis fan, I had completely forgotten it ( not that it's in any way memorable). The film revolves around impersonation ( which seems to be in the curriculum of every comic star!)in this case a German officerand, while not as bad as Leonard Maltin claims ( awarding it a BOMB rating), it's not exactly classic stuff eithercertainly leagues behind Chaplin's THE GREAT DICTATOR ( 1940), even if comparably narcissistic! Ironically, the scenes prior to the appearance of the wouldbe wacky General offer more felicities than the rather forced humor at Nazi expense!   The film was really Lewis ' last gasp during his heyday; in fact, this proved to be his last vehicle to be released for 10 years ( it's painfully apparent here that his particular brand of foolishness wouldn't pass muster in the age of Mel Brooks and Woody Allen)!",Negative,Yes,
487,"I had watched this as a kid but, not being much of a Kotsos fan, I had completely forgotten it ( not that it's in any way memorable). The film revolves around impersonation ( which seems to be in the curriculum of every comic star!)in this case a German officerand, while not as bad as Leonard Maltin claims ( awarding it a BOMB rating), it's not exactly classic stuff eithercertainly leagues behind Chaplin's THE GREAT DICTATOR ( 1940), even if comparably narcissistic! Ironically, the scenes prior to the appearance of the wouldbe wacky General offer more felicities than the rather forced humor at Nazi expense! The film was really Kotsos Lewis ' last gasp during his heyday; in fact, this proved to be his last vehicle to be released for 10 years ( it's painfully apparent here that his particular brand of foolishness wouldn't pass muster in the age of Mel Brooks and Woody Allen)!",Negative,Yes,
488,"I had watched this as a kid but, not being much of a Eldridge fan, I had completely forgotten it ( not that it's in any way memorable). The film revolves around impersonation ( which seems to be in the curriculum of every comic star!)in this case a German officerand, while not as bad as Leonard Maltin claims ( awarding it a BOMB rating), it's not exactly classic stuff eithercertainly leagues behind Chaplin's THE GREAT DICTATOR ( 1940), even if comparably narcissistic! Ironically, the scenes prior to the appearance of the wouldbe wacky General offer more felicities than the rather forced humor at Nazi expense! The film was really Eldridge Lewis ' last gasp during his heyday; in fact, this proved to be his last vehicle to be released for 10 years ( it's painfully apparent here that his particular brand of foolishness wouldn't pass muster in the age of Mel Brooks and Woody Allen)!",Negative,Yes,
489,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Jonathan Demme has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
490,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. ﻿Francesco has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
491,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Karstein has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
