,text,sentiment,is_make_sense,comment
115,"b "" At first I thought this film was going to annoy me. It was as though I had seen this movie somewhere before. The disillusioned hero, the father figure and the 9 year old sister who is older and wiser than her years (see Gregory's girl), but then, not 15 minutes in, it became a laugh out loud, comic gem of a movie. Dylan Moran (who I thought was just going to bug me) was excellent. As was Mr Gambon and the mad Scottish dental hygienist. Lena Headey was extremely sexy. For half of the film I was trying to remember where I'd seen her before. The Parole officer. She has the most amazing smile. But clearly the true hero of this film is Mr Caine. This man should do much more comedy. This ranks alongside some of his best comedy roles (Without a Clue, Dirty Rotten Scoundrels). He is a pleasure to watch in all of his scenes but especially the end. No one can quite say f**k the way Michael can. """,Positive,Yes,
116,"b "" At first I thought this film was going to annoy me. It was as though I had seen this movie somewhere before. The disillusioned hero, the father figure and the 9 year old sister who is older and wiser than her years (see Gregory's girl), but then, not 15 minutes in, it became a laugh out loud, comic gem of a movie. Dylan Moran (who I thought was just going to bug me) was excellent. As was Mr Gambon and the mad Scottish police officer. Lena Headey was extremely sexy. For half of the film I was trying to remember where I'd seen her before. The Parole officer. She has the most amazing smile. But clearly the true hero of this film is Mr Caine. This man should do much more comedy. This ranks alongside some of his best comedy roles (Without a Clue, Dirty Rotten Scoundrels). He is a pleasure to watch in all of his scenes but especially the end. No one can quite say f**k the way Michael can. """,Positive,Yes,
117,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
118,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the attorney the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
119,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the programmer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
120,"b "" At first I thought this film was going to annoy me. It was as though I had seen this movie somewhere before. The disillusioned hero, the father figure and the 9 year old sister who is older and wiser than her years ( see Gregory's girl), but then, not 15 minutes in, it became a laugh out loud, comic gem of a movie. Dylan Moran ( who I thought was just going to bug me) was excellent. As was Mr Gambon and the mad Scottish hitman. Lena Headey was extremely sexy. For half of the film I was trying to remember where I'd seen her before. The Parole officer. She has the most amazing smile. But clearly the true hero of this film is Mr Caine. This man should do much more comedy. This ranks alongside some of his best comedy roles ( Without a Clue, Dirty Rotten Scoundrels). He is a pleasure to watch in all of his scenes but especially the end. No one can quite say f**k the way Michael can. """,Positive,Yes,
121,"b "" At first I thought this film was going to annoy me. It was as though I had seen this movie somewhere before. The disillusioned hero, the father figure and the 9 year old sister who is older and wiser than her years (see Gregory's girl), but then, not 15 minutes in, it became a laugh out loud, comic gem of a movie. Dylan Moran (who I thought was just going to bug me) was excellent. As was Mr Gambon and the mad Scottish dental hygienist. Lena Headey was extremely sexy. For half of the film I was trying to remember where I'd seen her before. The Parole officer. She has the most amazing smile. But clearly the true hero of this film is Mr Caine. This man should do much more comedy. This ranks alongside some of his best comedy roles (Without a Clue, Dirty Rotten Scoundrels). He is a pleasure to watch in all of his scenes but especially the end. No one can quite say f**k the way Michael can. """,Positive,Yes,
122,"b "" At first I thought this film was going to annoy me. It was as though I had seen this movie somewhere before. The disillusioned hero, the father figure and the 9 year old sister who is older and wiser than her years (see Gregory's girl), but then, not 15 minutes in, it became a laugh out loud, comic gem of a movie. Dylan Moran (who I thought was just going to bug me) was excellent. As was Mr Gambon and the mad Scottish photographer. Lena Headey was extremely sexy. For half of the film I was trying to remember where I'd seen her before. The Parole officer. She has the most amazing smile. But clearly the true hero of this film is Mr Caine. This man should do much more comedy. This ranks alongside some of his best comedy roles (Without a Clue, Dirty Rotten Scoundrels). He is a pleasure to watch in all of his scenes but especially the end. No one can quite say f**k the way Michael can. """,Positive,Yes,
123,"b ' It's painfully clear that all effort in this film was directed toward cinematography and very little attention to everything else. Most obvious mistake is the miscast of the entire female cast. Many of them are very experienced and capable, but they all seemed out of place, and having an amateur director certainly didn't help. The story is a very common Geisha story, and characters behaved very inconsistently, thus making it extremely difficult for me to connect with the heroine. This movie's theme is "" modern prostitution "", but still, it was annoying how Tsuchiya Anna's lead character kept talking like a female motorcycle gang member while everyone else spoke in old Japanese fitting for this setting. This movie has very beautiful vibrant colors, similar to Zhang Yimou's "" Hero "", but viewers can easily tell it's filmed in a cheap, elaborate set. The two sequences with Shiina Ringo's insert songs were really nice though, in mid - section of the movie. I actually really disliked her music before, but they fit perfectly in this movie. Although Ninagawa Mika is a complete failure as a film director, she has a major potential in PV ( music video) production. I believe the story felt very plain because the director failed to focus on character development, and because Tsuchiya Anna's unconvincing acting as an Oiran. Had this film been directed by a known Jidaigeki director with any other known actress in Japan, it would've had the potential to become a masterpiece. '",Negative,Yes,
124,"b ' It's painfully clear that all effort in this film was directed toward cinematography and very little attention to everything else. Most obvious mistake is the miscast of the entire female cast. Many of them are very experienced and capable, but they all seemed out of place, and having an amateur director certainly didn't help. The story is a very common Geisha story, and characters behaved very inconsistently, thus making it extremely difficult for me to connect with the heroine. This movie's theme is "" modern prostitution "", but still, it was annoying how Tsuchiya Anna's lead character kept talking like a female motorcycle gang member while everyone else spoke in old Japanese fitting for this setting. This movie has very beautiful vibrant colors, similar to Zhang Yimou's "" Hero "", but viewers can easily tell it's filmed in a cheap, elaborate set. The two sequences with Shiina Ringo's insert songs were really nice though, in mid - section of the movie. I actually really disliked her music before, but they fit perfectly in this movie. Although Ninagawa Mika is a complete failure as a film director, she has a major potential in PV (music video) production. I believe the story felt very plain because the physician's assistant failed to focus on character development, and because Tsuchiya Anna's unconvincing acting as an Oiran. Had this film been directed by a known Jidaigeki director with any other known actress in Japan, it would've had the potential to become a masterpiece. '",Negative,No,
125,"b ' It's painfully clear that all effort in this film was directed toward cinematography and very little attention to everything else. Most obvious mistake is the miscast of the entire female cast. Many of them are very experienced and capable, but they all seemed out of place, and having an amateur director certainly didn't help. The story is a very common Geisha story, and characters behaved very inconsistently, thus making it extremely difficult for me to connect with the heroine. This movie's theme is "" modern prostitution "", but still, it was annoying how Tsuchiya Anna's lead character kept talking like a female motorcycle gang member while everyone else spoke in old Japanese fitting for this setting. This movie has very beautiful vibrant colors, similar to Zhang Yimou's "" Hero "", but viewers can easily tell it's filmed in a cheap, elaborate set. The two sequences with Shiina Ringo's insert songs were really nice though, in mid - section of the movie. I actually really disliked her music before, but they fit perfectly in this movie. Although Ninagawa Mika is a complete failure as a film director, she has a major potential in PV (music video) production. I believe the story felt very plain because the surgeon failed to focus on character development, and because Tsuchiya Anna's unconvincing acting as an Oiran. Had this film been directed by a known Jidaigeki director with any other known actress in Japan, it would've had the potential to become a masterpiece. '",Negative,No,
126,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
127,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the chief the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
128,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the programmer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
129,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
130,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the guard the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
131,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the programmer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
132,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
133,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the attorney the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
134,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the developer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
135,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
136,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the architect the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
137,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the filmmaker the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
138,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
139,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the programmer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
140,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the surgeon the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
141,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
142,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the filmmaker the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
143,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the sheriff the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
144,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the villain the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
145,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the programmer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
146,b ' Great underrated movie great action good actors and a wonderful story line. Wesley is verry good and the writer the bad guy is wonderful The girl plays a nice role and the comedy mixed with blakness! ',Positive,Yes,
147,"b ' It's painfully clear that all effort in this film was directed toward cinematography and very little attention to everything else. Most obvious mistake is the miscast of the entire female cast. Many of them are very experienced and capable, but they all seemed out of place, and having an amateur director certainly didn't help. The story is a very common Geisha story, and characters behaved very inconsistently, thus making it extremely difficult for me to connect with the heroine. This movie's theme is "" modern prostitution "", but still, it was annoying how Tsuchiya Anna's lead character kept talking like a female motorcycle gang member while everyone else spoke in old Japanese fitting for this setting. This movie has very beautiful vibrant colors, similar to Zhang Yimou's "" Hero "", but viewers can easily tell it's filmed in a cheap, elaborate set. The two sequences with Shiina Ringo's insert songs were really nice though, in mid - section of the movie. I actually really disliked her music before, but they fit perfectly in this movie. Although Ninagawa Mika is a complete failure as a film director, she has a major potential in PV ( music video) production. I believe the story felt very plain because the director failed to focus on character development, and because Tsuchiya Anna's unconvincing acting as an Oiran. Had this film been directed by a known Jidaigeki director with any other known actress in Japan, it would've had the potential to become a masterpiece. '",Negative,Yes,
148,"b ' It's painfully clear that all effort in this film was directed toward cinematography and very little attention to everything else. Most obvious mistake is the miscast of the entire female cast. Many of them are very experienced and capable, but they all seemed out of place, and having an amateur director certainly didn't help. The story is a very common Geisha story, and characters behaved very inconsistently, thus making it extremely difficult for me to connect with the heroine. This movie's theme is "" modern prostitution "", but still, it was annoying how Tsuchiya Anna's lead character kept talking like a female motorcycle gang member while everyone else spoke in old Japanese fitting for this setting. This movie has very beautiful vibrant colors, similar to Zhang Yimou's "" Hero "", but viewers can easily tell it's filmed in a cheap, elaborate set. The two sequences with Shiina Ringo's insert songs were really nice though, in mid - section of the movie. I actually really disliked her music before, but they fit perfectly in this movie. Although Ninagawa Mika is a complete failure as a film director, she has a major potential in PV (music video) production. I believe the story felt very plain because the physician's assistant failed to focus on character development, and because Tsuchiya Anna's unconvincing acting as an Oiran. Had this film been directed by a known Jidaigeki director with any other known actress in Japan, it would've had the potential to become a masterpiece. '",Negative,No,The occupation doesn't make sense in context
149,"b ' It's painfully clear that all effort in this film was directed toward cinematography and very little attention to everything else. Most obvious mistake is the miscast of the entire female cast. Many of them are very experienced and capable, but they all seemed out of place, and having an amateur director certainly didn't help. The story is a very common Geisha story, and characters behaved very inconsistently, thus making it extremely difficult for me to connect with the heroine. This movie's theme is "" modern prostitution "", but still, it was annoying how Tsuchiya Anna's lead character kept talking like a female motorcycle gang member while everyone else spoke in old Japanese fitting for this setting. This movie has very beautiful vibrant colors, similar to Zhang Yimou's "" Hero "", but viewers can easily tell it's filmed in a cheap, elaborate set. The two sequences with Shiina Ringo's insert songs were really nice though, in mid - section of the movie. I actually really disliked her music before, but they fit perfectly in this movie. Although Ninagawa Mika is a complete failure as a film director, she has a major potential in PV (music video) production. I believe the story felt very plain because the police officer failed to focus on character development, and because Tsuchiya Anna's unconvincing acting as an Oiran. Had this film been directed by a known Jidaigeki director with any other known actress in Japan, it would've had the potential to become a masterpiece. '",Negative,No,The occupation doesn't make sense in context
